,Unnamed: 0,sentiment,tweets
12076,12076,0,is wishing i was with my line sisters eating cinnamon rolls eggs and bacon
12077,12077,0,didnt twitter all day yesterday
12078,12078,0,were meeting them today i woke up with an eye that was sealed shut with conjuctivitis
12079,12079,0,needs a new jacket but cant find one
12080,12080,0,so i was looking forward  lunch bc brock brings in that s show but he forgot to bring the dvds in what r we supposed  do now
12081,12081,0,woke up with a stomachache hopefully it goes away soon
12082,12082,0,never experienced a scrotal infusion but sounds awesome not sure about magic wand afterwards that would be excruiating
12083,12083,0,im just tired
12084,12084,0,my desk is completely covered in paperwork none of it being related to programming and all of it being related to taxes saddens me
12085,12085,0,oh well damn
12086,12086,0,the gulf of biscaje where i tasted luxury for the first time i think it fucked me up photo
12087,12087,0,headwinds and muscle fatigue will keep us to  miles today
12088,12088,0,yep the magic is gone cant we geeks have anything to ourselves anymore
12089,12089,0,noo i got this wack ass iphone
12090,12090,0,at asf studio im hungry and i want to be at starbucks
12091,12091,0,its record store day too bad its a dying breed these days i miss blue dogs
12092,12092,0,cleaningg
12093,12093,0,woke up to the sounds of a tree being cut down poor tree
12094,12094,0,the slush is still coming down i am not looking forward to shoveling it
12095,12095,0,wanna have who you callin money grubbin by the beach girlz
12096,12096,0,enjoying the research discussions at isoj but have to cut out early to make my flight great catching up with folks until next time
12097,12097,0,you like disco and not awesome s metalskatepunk
12098,12098,0,im lonely keep me company  female wichita kansas
12099,12099,0,studying for the lose one chapter down two more to go
12100,12100,0,im annoyed because my sister didnt pay her half of the phone bill so my phone doesnt work now
12101,12101,0,oh no i would so not know how to function without it i would send you a cup from california but it would get cold
12102,12102,0,wants a chihuahua but cant have one
12103,12103,0,well i live  seconds away so i can go anytime its just really pretty out
12104,12104,0,regulatin high school byrdz n delinquentz is not how i wanna spend dis beautiful day  more hours
12105,12105,0,lurking at and reading all the news before they remove the news section later today
12106,12106,0,flight delayed
12107,12107,0,not too bad did everything i needed web browsing and c lol i dont have a lot to compare to though
12108,12108,0,note to self cushion forts do not work on reclining sofas
12109,12109,0,thanks for the encouragement
12110,12110,0,
12111,12111,0,ohuh my phone gonna ran out of battery soon i wanna go home
12112,12112,0,i need to do some errands today
12113,12113,0,haha hope youre enjoying the easter break doesnt last for much longer
12114,12114,0,it was pretty gross
12115,12115,0,redoing journal css journal css and contents are outdated
12116,12116,0,oh no good luck hope you find em
12117,12117,0,im so sorry i made a mistake to some people who i know wont waste time reading this but still im sorry
12118,12118,0,my stomach hurts busy day ahead of me going on  hours of sleep
12119,12119,0,we regret to inform you that your paper has been rejected
12120,12120,0,im really sorry that we didnt have enough time to chat in fresno so much to do so lil time
12121,12121,0,haha no i dropped it trying to move it and the insides got broken poor thing shouldnt have survived past the s anyway
12122,12122,0,my own husband isnt even following me that is sad
12123,12123,0,i had a wonderful cat for  years she is in kitty heaven now but we have next door little girl with allergies
12124,12124,0,knight amp well done wolves bad luck charlton
12125,12125,0,godmorning twitter gotta get started on my homework thts due on monday no bueno
12126,12126,0,tpb found guilty booerns to that i hate to thing about the consequences of this decision
12127,12127,0,going out not gonna be fun xx
12128,12128,0,ok so thats that im gonna have to buy a new macpro need more power gr
12129,12129,0,so anyone wanna get up at  am on monday and walk almost  miles with me anyone bueller
12130,12130,0,i hope we wont be like them in a distant future
12131,12131,0,finally homelecture on saturdays should be banned
12132,12132,0,been playing fear  on housemates xbox in the dark great game but bit scary for little boys like me who are home alone night
12133,12133,0,what a night studying all day now then bartending at
12134,12134,0,i hope you guys have fun tonight were bummed that we cant be there
12135,12135,0,feeling better but still not feeling
12136,12136,0,you were right but not the th
12137,12137,0,started day ii of vegas with horrible dreams of his friends being beaten up quite severely
12138,12138,0,still enjoying the almost nice day out now its down to  and calling for rain
12139,12139,0,sitting in the sun it feels good but in a wk ill have to sit in the shade
12140,12140,0,i also hate the word older in that context lush should be reserved for describing vegitation only
12141,12141,0,oh dear whats happened
12142,12142,0,oh noits raining so hard today that i cant sparkle
12143,12143,0,just got a puncture riding home from work am bowing walking a mile home
12144,12144,0,why at the airport if your not going anywhere
12145,12145,0,ouch ive smashed it so hard bad words came out of my mouth and it was jet black amp sore for months
12146,12146,0,my footballsoccer team lost  need to win remaining games to stay up
12147,12147,0,wow my poor dog is covered in fleas amp i even found a tick on her why did my mom have to take her to my grampas infested house
12148,12148,0,i bombed my chem test today every one hates the professor
12149,12149,0,what should i do today hanging out in my dudes backyard with sonic youth fell through
12150,12150,0,i dont know how i got that many followers but i think ive peaked i wish i didnt have to work tonight drinks outsideamazing
12151,12151,0,fyp work
12152,12152,0,omg neva usin the bathroom on the bus eva again that dangerous ass thing tried  kill me still tryna recover
12153,12153,0,i seem to have lost my keys i hope they come back to me
12154,12154,0,must be a better way of syncing my laptop and desktop computersso slow doing shared folder
12155,12155,0,haha what i was trying to tell you to just come over thenn but clearly thats not what happened
12156,12156,0,sometimes i hate having to choose even when its an easy choice
12157,12157,0,right i want to bbq i got lbs of salmon
12158,12158,0,sorry i missed the show yesterday sounded so much fun
12159,12159,0,todays weather really sucks compared to yesterday
12160,12160,0,missed palm springs soo much that was the best group of people
12161,12161,0,anyways i just woke up im pretty much a physical mess right now and im also sad my dream of seeing sorority row with rudd wasnt real
12162,12162,0,im sorry to hear that
12163,12163,0,bored just been blown off by the boyfriend so he can go out with his mates gutted
12164,12164,0,just watched seven poundshow sad is that film
12165,12165,0,going home from surverying class super tired all the math ah but feel great bc i learned a lot
12166,12166,0,at ecu the plex is gone
12167,12167,0,is counting down the days until his bandage can come off  days left
12168,12168,0,feeling quite ill think im coming down with something
12169,12169,0,i just almost made the biggest booboo of my life
12170,12170,0,i miss my german friends
12171,12171,0,taking roxy to vet she has a wound around her mouth so we had to put the cone onshe is not a happy camper
12172,12172,0,missing tweetdeck
12173,12173,0,i know what you mean its always like that in malabon
12174,12174,0,preproduction set up amp test run day starting  absolutely gorgeous day out today have  go up  cogan station st yuck love always
12175,12175,0,about how many are there i got stuck oncall this weekend and im working with a downed server right now
12176,12176,0,oh my god he looks like one of the men i saw yesterday in the film quotknowingquot that means
12177,12177,0,come home i need a friend
12178,12178,0,yep but they ere behind plexiglass what fun was that and u would love sally hansen deep plum gorg almost blk color
12179,12179,0,so bored left my phone at shauns no one is home
12180,12180,0,did you listen to back in the saddle
12181,12181,0,violently ill on spring weekend
12182,12182,0,sitting on the couch ill
12183,12183,0,just woke up so too late to go to church wouldnt it be nice to have a job that didnt require me to work weekends
12184,12184,0,i have no kids so i cant go
12185,12185,0,aye it did my arms still hurt when i put on my shoes or backpack i still cant fully stretchbend my arms
12186,12186,0,idk when iim goin baq  the bay hopefully by friday r saturday im getting homesick amp i miss wakin up next to my other half
12187,12187,0,rereading the first chapters of my favourite wip fic waiting for updates is such a drag and im running out of chs to reread
12188,12188,0,thanks r amp r is my original on the album i just realized that u r in finland and lastfm is going to be charging there soon
12189,12189,0,up having my brazilian starbucks blendmissouri is still too far away
12190,12190,0,having hot flushesoh dear
12191,12191,0,thats just what my face looks like
12192,12192,0,getting read for nightshift  of
12193,12193,0,sowho moved my frontpage case i need my keyplease give it back pretty please
12194,12194,0,foodcheck washingupcheck cvno check
12195,12195,0,awesome view i miss chitown say hello for me
12196,12196,0,so pretty out we decide to head home and skip knotts for next year the rides are too big for me
12197,12197,0,only one more day in san fran we love it here
12198,12198,0,well looks like il just have to lower it to very easy
12199,12199,0,there is a tweetie for desktop mac what about pc
12200,12200,0,im lonely
12201,12201,0,nearly cried there at the end of the episode lol
12202,12202,0,had to change plans for tomorrow so i did a  miler today with lots of hills and will see what i can workup for tomorrow
12203,12203,0,they are what date are you going to see them xx
12204,12204,0,im broke
12205,12205,0,oh gosh i need to study for math exams on wednesday need to study in advanced but i want to go to the bazaar tomorrow
12206,12206,0,im fixing up myspace amp facebook where is youu
12207,12207,0,poor myk got teh sick hes gonna be miserable on our vacation
12208,12208,0,i hate bumble bs
12209,12209,0,ate two masala dosas backtobackmy tongue cant resist another but my tummy cant persist another
12210,12210,0,loads to do chores paperwork and prep for next saturday but giving in to headache and going back to bed
12211,12211,0,preparing presentation for wednesdays quotsocial networkingquot conference in rotterdam where is the structure
12212,12212,0,i dont even know where hes playing but probably not im in cornwall
12213,12213,0,going toc if i can scrap up some food there is no food in my house and i am absolutely starving
12214,12214,0,worlds worst record for phone breaking cleared my phone again send pins and numbers please
12215,12215,0,is hearing family drama coming from the other room
12216,12216,0,plans for this beautiful day study
12217,12217,0,listening to the fa cup semi final between arsenal and chelsea as i dont have sky neutral fan but siding towards the gooners
12218,12218,0,i borrow a car get out to livonia for my washpost drug test hr early confirmed it yesterday and they arent authorized to test me
12219,12219,0,woahh im like so tired mrh twitter on my phone doesnt work
12220,12220,0,is cleaning
12221,12221,0,lol sorry ill make it up
12222,12222,0,has loads of homework
12223,12223,0,what a shame you cant type persian with tweetdeck so bad cos its a good app
12224,12224,0,it took me way too long to get your message about being ashamedright now i really am ashamed
12225,12225,0,i think im going to have a bath in a bit i havent had a bath in some time now and i miss it
12226,12226,0,so i signed onto curly tails twitter site and i have no idea how to get it to work on my blackberry i feel like my mom drea
12227,12227,0,so tired i have  get ready go bbysit at one tho
12228,12228,0,that last tweet was meant to be sent before the nap i just woke up from doh
12229,12229,0,missing coachella and how is record store day going im in a bubble so folks let me know whats going on out there
12230,12230,0,lcrew still no email from jinx
12231,12231,0,only has  followers
12232,12232,0,getting ready to take preston to soccerits a very gloomy day
12233,12233,0,went out drinkin last night realize how old im getting by length of recovery time
12234,12234,0,my sister and the kids left this morning
12235,12235,0,is damn sickmy head is literally blowing
12236,12236,0,yeah shes lovely it hurts to hear her calling for the others though she will be fine in a couple of days i hope
12237,12237,0,i would tell you if i could dm you but i cant
12238,12238,0,knew i should have brought two caffinated beverages to the library
12239,12239,0,yeah dont laugh about me its well interessting d
12240,12240,0,i need to find a liquor store in nyc that sells hancocks reserve
12241,12241,0,i think i like the ipl current format just the way it shud have been presented ofcurse i miss watchin it live with frnds
12242,12242,0,for reals
12243,12243,0,why did i wake up at am on a saturday what the hell is wrong with me
12244,12244,0,having a bad face day
12245,12245,0,ok listen here leave me alone nobody told me gosh i can still laugh im gonna revoke ur brain status u keep bein mean
12246,12246,0,i never get direct messages must not be exciting hm xd
12247,12247,0,not loving stids any more
12248,12248,0,i stayed up last night cause i didnt want to see today it didnt work
12249,12249,0,doesnt get to meet john green today
12250,12250,0,is going to miss my dentist who is retiring because im a dentist wimp nobecause he let me run a tab lol
12251,12251,0,why did i have to miss all the snow in denver i wanna play in the snow
12252,12252,0,i have a cold againbo waiting for my love to get homelt
12253,12253,0,omg i forgot our pretty and delicious appleso sad
12254,12254,0,ah july is so far away
12255,12255,0,lacross games cancelled today curses to you rain
12256,12256,0,what a shame you cant type persian amp read persian tweets with tweetdeck so bad cos its a good app
12257,12257,0,getting ready to go to school on a saturday sigh
12258,12258,0,yay saturday stereo died or something in my car gotta rip out my dash again
12259,12259,0,is so sad kg isnt playing
12260,12260,0,waiting at the genius bar i hope theres still hope for my baby computer
12261,12261,0,it would seem it hasnt
12262,12262,0,i work all week and im fine saturday i wake up im so sick wtf
12263,12263,0,here it comes again
12264,12264,0,im going to work
12265,12265,0,missing someone
12266,12266,0,so do exams
12267,12267,0,who the fuck told u it was okay to go back home
12268,12268,0,nothing to do i wish today would be sunny
12269,12269,0,they just posted gracies inquest in the dorset echo
12270,12270,0,got to marine world early and im already impatient in the line to park
12271,12271,0,the sunny day went away make it come back
12272,12272,0,wishing my  year old could understand the concept that daddy cant play but better than that wishing i could
12273,12273,0,i want my robbie wobbles
12274,12274,0,peanut butter goes missing at the worst possible times
12275,12275,0,aww not cool
12276,12276,0,i would have happily looked up your street view to see you dressed up as elvis too
12277,12277,0,had breakfast baths r done laundrys in now what to do thought about taking kids to zoo but looks like its gonna rain
12278,12278,0,i hate starting my weekend with a trip to the chiropractor im too young to have a bad back
12279,12279,0,neighbors boy was killed in a plane crash when on his easter holls teh sad
12280,12280,0,guess ill finish reading this book
12281,12281,0,v has left to go meet up with some friends so very bored gem wont even entertain me
12282,12282,0,still working on that research paper
12283,12283,0,good morning saturday ehh spring break is almost over
12284,12284,0,oh gosh please be okay hunwick ruptured spleens are bad news bears
12285,12285,0,a beautiful day pity i couldnt go to brabant to paleontological meeting wanted to buy book on elephants and whales that were once there
12286,12286,0,left my babe at the airport going to meet fabi and re for a brief lunch and then back home mum and sister will be visiting
12287,12287,0,i hear ya im at about  it was due in weeks ago
12288,12288,0,almost  am still not asleep yet although i have to wake up at  tmr
12289,12289,0,moment of silence  ur boston celtics
12290,12290,0,aww i already did
12291,12291,0,im feeling invisible right now is it time to give up and just go home
12292,12292,0,are you gonna be ok
12293,12293,0,they stole your stuff at work o thats even worseim so sorry hugs did you have insurance x
12294,12294,0,i need some food nothing in the house at all
12295,12295,0,find the truth about that hope is not true all
12296,12296,0,ugh whyy do i still feel like this mm im gonna eat some breakfast amp stop thinking haha
12297,12297,0,im not a fag you douche on another news awesome lets go on the th i just hope it doesnt get cancelled
12298,12298,0,its rainy and cloudy who follows me d
12299,12299,0,theyre due on wednesday
12300,12300,0,sorry that you are having some troubles
12301,12301,0,oh i like the make up i wish i was going to a party
12302,12302,0,ah stopped in and that wine isnt in philly yet the guy said to try later next week
12303,12303,0,feels like shes been through the wars and ive only been to work mann my head and feet cane
12304,12304,0,but you knew they were doomed when you said it go drown your sorrows
12305,12305,0,this rugby trip just went from bad to worse i guess someone should have listened when i said we were not ready
12306,12306,0,the ice cream is over
12307,12307,0,going to grad night on the  hope we see u we are from ecuador and love you wanted to go to ft lauderdale the  sold out
12308,12308,0,have fun without me
12309,12309,0,four full hockey games today although cbc only has the habs v bruins so no chat until pm pacific
12310,12310,0,i do think vegas is out for me have a virus amp my sinuses are an issue
12311,12311,0,ahha back from walk was tres cold
12312,12312,0,i dont think i want to get it sebby im really scared dont say that i love you so much xoxox
12313,12313,0,aw when are you coming back because are you going to the star trek premier xx
12314,12314,0,the estate whats that really dont go out on the wknds cause i work
12315,12315,0,im back from the beach i didnt want to leave
12316,12316,0,stop falling in love with my man slut
12317,12317,0,being stuck inside on a lovely warm sunny day like today is so annoying oh well its summer on tuesday at pm and not a moment too soon
12318,12318,0,i never stretched either thought nothing would happen now im in a cast and cant go running
12319,12319,0,you can have mine shes well behaved btw the game was another repeat
12320,12320,0,not fail baby
12321,12321,0,stress stress stress argh
12322,12322,0,my mum is making veg curry tonight i dont understand this i asked if she could make it with chicken she said no
12323,12323,0,i hate being yelled at everyone hates me today
12324,12324,0,me too i so miss my craft biz
12325,12325,0,feeling kinda down wish i could go back to bed taking the kids on a playdate in the woods later
12326,12326,0,no go on the battery at the moment speedy is not happy having to stay in the garage this weekend
12327,12327,0,getting ready for the eve ahead one last beer with dax before he facks off
12328,12328,0,i understand i think i have a cavity
12329,12329,0,going home i want to stay at katies lol well i will talk to you guys when i get home thats if my laptop will let me on here peace
12330,12330,0,missing out on wine tasting with my mominlaw oh so sad
12331,12331,0,jake i miss you
12332,12332,0,havent been able to get thru to ticketmaster to get acdc tickets wtf
12333,12333,0,sudburys never gonna win
12334,12334,0,some people dont appreciate my kindd love
12335,12335,0,no games today for the knights playing two games tomorrow at  and  pm et
12336,12336,0,had i more time i would come lick your face sorry things are still ick
12337,12337,0,feeling kind of badone of my homeboys just asked me to go to his boys wedding with him but i got something else to do
12338,12338,0,sorry but i havent used windows mobile in years since before twitter when they still called it pocket pc i have no idea
12339,12339,0,is soo drowsy i hate my meds
12340,12340,0,everyone is goodbrought them into the station to meet my favorite nancy loo and you were not there
12341,12341,0,had  birthday partys on the farm today both had loads of fun easter bunny last day tomorrow
12342,12342,0,glad to hear that sorry i didnt come
12343,12343,0,ugh i look like a mental patient now my grandma is gonna find out that im in the play
12344,12344,0,ilpnbacom inaccessible right now anybody have this problem too nba nbaplayoffs
12345,12345,0,lots of love for jake i call this my pre quotdont leavequot tactic lol
12346,12346,0,i woke up late for work again
12347,12347,0,workin but feelin unda da weather amp nobody cares
12348,12348,0,at ambers gonna go straighten this mess im trying to call hair oh the fun im sure to have haha
12349,12349,0,opening wine charlton have been relegated
12350,12350,0,figures that im sick as a dog on the nicest day of the year so far anyone wanna play frisbee with a sickie
12351,12351,0,is so hungry to bad the dc is closed
12352,12352,0,at my last cheer competition for senior l
12353,12353,0,i feel sad i couldnt travel to see you guys in amsterdam can you come to norway soon
12354,12354,0,aw ive been trying to get you played on the radio and they not playing u
12355,12355,0,i have an ear infection so i played hookie from work and here i am a twitterholic lol
12356,12356,0,headin over to my currentold house to do some yard work not really looking forward to it which sucks want to get normal again
12357,12357,0,had a sleepless night and a bad morning in grand prairie tx
12358,12358,0,i feel u dawg i finished my paper at  am
12359,12359,0,ah chipotle the nearest chipotle is the one in downtown cs  miles away from me
12360,12360,0,where is nico im dying
12361,12361,0,its already one o clock
12362,12362,0,i am loving spending time with my bestie nic so sad gotta go home tonight tears will be back again tomorrow for more fun
12363,12363,0,goshdarn aint worked gr i frgt wat his twitter was i used  kn it where r u brother lol
12364,12364,0,so tired after last nites madness trying to find the motivation from somewhere to do some teeline shorthand practice not fun
12365,12365,0,still lost on designing air apps might need to start from scratch off to bed for now need to clear my head
12366,12366,0,ah birthday morning the sun is shining its warm outside what a perfect day to be scheduled to work
12367,12367,0,it makes me sad that i wont be seeing you
12368,12368,0,rest your eyes where is the dedication dixon glos lost in edf final very badly
12369,12369,0,doing science homework yay
12370,12370,0,no i havent i tried downloading it and it said error  made me mad
12371,12371,0,ops lol worth it though especially if not your bath unless you had to pay damages
12372,12372,0,do i even bother watching rh its so shit now
12373,12373,0,i wanna be in san antonio
12374,12374,0,lame why did you get to have a restless night
12375,12375,0,seems my favorite aunt is on the way out may need to go back home soon for my moms sake
12376,12376,0,im sorry i am just getting over it rest is the best med for this one
12377,12377,0,thx please dont go anywhere lol its scary
12378,12378,0,had my scooter stolen last nighti feel so violated it was a piece of crap but at least it was my crapnow its someone elses
12379,12379,0,wife has promised an evening of rock band but since she only got hrs sleep last night im not holding out much hope
12380,12380,0,no you wont i dont have a ride
12381,12381,0,this woman is an utter disgrace should be charged with aggravated wasting of police time clifford given a caution
12382,12382,0,my poor roomate is sick and my boobs are leaking gross
12383,12383,0,dusting and ironing on my agenda
12384,12384,0,it is raining here
12385,12385,0,i just stepped on the kittys tail and she cried i feel so terrible
12386,12386,0,yeah same here driver side doesnt come down and ac out
12387,12387,0,morning folks here i am bored at work again only  more hours to go then all over again tomorrow
12388,12388,0,the most stressful day of the week dyed my hair black and bluelove itchinese tonitghtive got no more money left
12389,12389,0,there is a gaslight anthem quot but i cant afford anything right now spent my last dollars on resin to make toys
12390,12390,0,getting ready then going to work
12391,12391,0,the concert was pretty awesome their banter and interaction with the crowd was even better than the music sad about oneacts
12392,12392,0,tonight  improvise your own adventure and  cast member final theatresports dont miss it
12393,12393,0,points away from top
12394,12394,0,rock band  endless setlist is long
12395,12395,0,gonna go make my sister eat had bad dreams about her my nephew and mom obviously stressed
12396,12396,0,so much for goin bikin today its snowin like crazy
12397,12397,0,well had to bite the bullet and reformat the hard drive and reload xp on the family desktop virus had it screwed up beyond repair
12398,12398,0,strings to cstrings
12399,12399,0,its hammocking weather too bad the hammock is stuck in my storage unit
12400,12400,0,they maybe updating your picture account i had a day like that last week now things work much better than before
12401,12401,0,hella days ago my roommate was going last weekend but then everyone bailed on us so we didnt go
12402,12402,0,im doing excellent sorry you have a toothache cavity
12403,12403,0,my prom was supposed to be yesterday but it was canceled due to snow
12404,12404,0,im starving im sure dads gonna come with my dinner only after the match is over
12405,12405,0,im grounded
12406,12406,0,sorry to hear that you are not allowed to eat bacon find anything as tasty i think ill start a bacon fanclub
12407,12407,0,sick all day yesterday with the flume so upsetting watching pretty in pink right now to recover this movie hurts me
12408,12408,0,flight b us got canceled hoping ours at  wont otherwise we have  drive  dallas  get on r connection
12409,12409,0,clean me
12410,12410,0,busy day with my mum she leaves for arizona today
12411,12411,0,clean me
12412,12412,0,wishes his vacation started today
12413,12413,0,clean me
12414,12414,0,clean me
12415,12415,0,so much for blockparty martian death flu and a breakin in my apartment forcing me to come home early
12416,12416,0,hungry
12417,12417,0,argh i tired what looked like the mostlite torpedo at quiznos and after looking up nutrition info it was still  points
12418,12418,0,so i have an exam tonight beautiful day but i have to study
12419,12419,0,spending this gorgeous day inside at the new haven pub librarygotta get paid really slow today everyone must be outside not me
12420,12420,0,really sorry to hear that jo keeping everything crossed shes just off on some cat type adventure of sorts
12421,12421,0,i didnt have a choice she was trying to get you against me she told me shed do it too shes a cunt she doesnt care and
12422,12422,0,i dont know what to do because anything i say now will sound rich so the only thing i can do is go
12423,12423,0,o wishes his vacation started today
12424,12424,0,starving but i have empty cupboards
12425,12425,0,im feeling under the weather today
12426,12426,0,i have to lay grass today that sucks wish i could have went to aday
12427,12427,0,oh well then ebay will not work for you
12428,12428,0,ah thanksive been workin out hard for like  months and you go and call me fat
12429,12429,0,busy day gardening and planting seeds today now to start with the work
12430,12430,0,ohh no im starting to get a headache ugh
12431,12431,0,watching hudds vs rhinos on sofa with busted hip
12432,12432,0,why do i always misplace my camera cord i know i had it not to long ago
12433,12433,0,im not bad i just had to start over ok i wish i didnt have to but i couldnt live in funkytow
12434,12434,0,i didnt have a choice she was trying to get you against me she told me shed do it too sheampap
12435,12435,0,going to miss theageek hopefully someone archives itleast i caught the test last night which was fun
12436,12436,0,i wish i could go but im in montreal other side of the continent
12437,12437,0,tech nne is cancelled
12438,12438,0,oh well timer was funny when the next in the world
12439,12439,0,has been looking at roman stuff unfortunately there were no romans to bring home
12440,12440,0,so many insecurities and stress just because im moving to a new room
12441,12441,0,on the train im so sleepy i miss my daniel i think he hates me atm
12442,12442,0,sorry no twachos for of today
12443,12443,0,preparing labs for the week aheadanticipating a difficult time studying coronary artery disease later on today
12444,12444,0,wowinteresting nightvery interesting lolno phone peeps
12445,12445,0,omg i need plans for tonight no one is doing anything
12446,12446,0,no philly for me
12447,12447,0,this rick ross album makes me wish i had a car
12448,12448,0,lanna no happy lanna got huge feet but wants the purple shoes
12449,12449,0,just to apply to my dream school just to send in an application
12450,12450,0,never tried it youll have to let me know what its like
12451,12451,0,wishing i was at coachella
12452,12452,0,if vcu brandcenter doesnt let me know of their decision by next week id have to let them go really like the school though
12453,12453,0,sonny with a chance in the uk only  more days i cant wait but ill miss it im at the mcfly concert hmm ill record it
12454,12454,0,had plans but they were changed bored
12455,12455,0,rainy day blues
12456,12456,0,lol yeah iv been thinking about it probobly wount do it dont have the money
12457,12457,0,it looks like a hurricane outside im scared i think im oging to go eat my cherrios now
12458,12458,0,someone showed it to me d i think its awesome so sad but its a great documentation everyone should watch it lt
12459,12459,0,yeah tell me about it
12460,12460,0,i dont know how to do a twit pic
12461,12461,0,wut i thought i was supposed to marry you when i grow up
12462,12462,0,rain rain go away cloudy and rainy in ga
12463,12463,0,i have a bit of a hangover amp alot of crap to do bummer
12464,12464,0,agreed
12465,12465,0,well now im jealous i want an orgasmic breakfast
12466,12466,0,bad day for srm
12467,12467,0,i have the craziest dreams ever i do not want to go back to work today
12468,12468,0,im so sad we all got separated last night
12469,12469,0,dreading sifting through myspace friends requests have let it mount up too long depressing saturday night in
12470,12470,0,think ive got a post op infection grumpy but cant help it
12471,12471,0,didnt this it would be this hard i love you grandaddy
12472,12472,0,gcrm summoned the failwhale
12473,12473,0,the cupboards are bare
12474,12474,0,until further notice my phone is dead
12475,12475,0,wahliao i seriously cant take the heatcold water isnt helpingfan blasting in my face isnt helpinghow
12476,12476,0,new hair but all my pictures look horrible xx
12477,12477,0,orientation was such a bore now i have to work ho hum
12478,12478,0,hahaha i cant help it
12479,12479,0,im lonely keep me company  female new orleans louisiana
12480,12480,0,i doubt their going to play jb on radio one today
12481,12481,0,havent been on here for a whilemy nan diedd yesterday just thought id let everyone knowill be back soon x
12482,12482,0,i am having a really bad day
12483,12483,0,i have to leave carl on his tod for a few nights week after next
12484,12484,0,i may need you to give me a twitter tutorial because ive missed all of the replies they arent forwarding to my twitterberry
12485,12485,0,done with all my calls before my second shift i only convinced  peeps to donate bah
12486,12486,0,aww do i have to me and cara had plans
12487,12487,0,lmao damn have you done the other one yet i got up at am to work where did all the time go
12488,12488,0,just smsed sony darlingshe was bit mood out tried to liven her upcouldnt do sotried being sillyby sending some jokesdint work
12489,12489,0,i wish boys were dead thats all wtf did you get the car to the shop though thats crazy hope everythings okay
12490,12490,0,watching ipl t league its dead boring
12491,12491,0,laundry underway check raid tonight check crippling sense of not knowing how to make myself be productive schoolwise check
12492,12492,0,unfortunately no you can ask dee but im chilling with the twins michael and erica tonight for concert money i apologize
12493,12493,0,my mom is making me go because my brother wants to see his grandma i dont even like her than much
12494,12494,0,aw man my hands are bleeding for too much cleaning
12495,12495,0,i was tearing up i gotta admit
12496,12496,0,we live in a fanfiction
12497,12497,0,my picture looks stupid
12498,12498,0,its not as painful as bbut that ugly bruise is still there and idk how to do that thing on my phone bc im dumb
12499,12499,0,i am up in west branch at the lake with the kids
12500,12500,0,sitting at home sick
12501,12501,0,perfect golf day and i have to leave for a wedding in  hour damn worst of all is im driving so no open bar for me
12502,12502,0,dh is going in a week my mos and i are going at the end of may going to vancouver st to visit my parents
12503,12503,0,so youre really going no cali tickets
12504,12504,0,just got home its raining cant go out i want some hot coco and cinnamon rolls now
12505,12505,0,playoff beard is in its awkward annoyingly scratchy phase
12506,12506,0,grocery shopping done food away lunch eaten macampcheese slice of leftover pizza jelly beans feeling very guilty again flylady
12507,12507,0,more hours before i head to work
12508,12508,0,omg i didnt realize it was you in fear factor shame on me
12509,12509,0,checking my dogs anal galds they are full
12510,12510,0,twittering on my ipod touch cuz my computer is not working
12511,12511,0,saving up is too hard especially when mathew willaimsons line for hampm starts thursday xo
12512,12512,0,nice weather finally blesses us in dc until it starts raining again tomorrow
12513,12513,0,im not finding it interestinglogging in to see only status updates boring
12514,12514,0,its beautiful out and i have a  page outline to do
12515,12515,0,omg going to metro now
12516,12516,0,sounds like ouchies though
12517,12517,0,i am missing stuff like crazy
12518,12518,0,according  my lab tests ive been on the wrong antibiotics for a week i had bad reaction to last antibios and i still have kidney infec
12519,12519,0,sick good thing its the weekend
12520,12520,0,word twist isnt accepting quotmanmomquot as a word
12521,12521,0,i did it always snows on or around hubbys bday the th
12522,12522,0,locked inside davis when its  degrees and sunny out
12523,12523,0,it doesnt seem like hell ever learn
12524,12524,0,wish i was out enjoying the weather ugh hopefully i can go out a little later meanwhile my allergies r in full affect amp doin my thesis
12525,12525,0,hey peoplesi am working on homework sucks but it will be worth it in the end i am a phoenix
12526,12526,0,must not be a filipino dish
12527,12527,0,ugh que maldito hangovabut i had a blast last nightgood times good times all good things must come to an end eventually
12528,12528,0,well that was somewhat disappointing i dont like places with no dancing babys first was a bit of a bust
12529,12529,0,ooh all caps again
12530,12530,0,while the sun has hit hat on im developing a blimmin cold and stuck in bed back to some hardcore dvd watching and another night in
12531,12531,0,bloody iphone it will go on net get emails and send texts but it refuses to makereceive calls hows that s
12532,12532,0,when i finally decide to buy the oyin burnt sugar pomade its out of stock at curlmart wth
12533,12533,0,im so mad im not going tonight yall are like my fav band but i thought i had to work and i dont
12534,12534,0,my octopus exploded in the microave
12535,12535,0,i have  followers
12536,12536,0,aw man thats a shame
12537,12537,0,yay all the images are now uploaded now onto wiki markup
12538,12538,0,wow i was really excited about that music video then it was pretty lame
12539,12539,0,no dont think it is
12540,12540,0,i wanted to cry the poor thing was trying hard to get out of the way after it got hit
12541,12541,0,fluffy white rabbit beat me up
12542,12542,0,not his real name is sick for his wedding trying to come up with bachelor party plans that include a sick groom
12543,12543,0,i am confused i dont know what screename is please answer back because i really want to know
12544,12544,0,studying econs at  in the morning boo this songs awesome monay monay by poetic ammo
12545,12545,0,back in school on monday
